timestamp,cpu_id,user_pct,system_pct,iowait_pct,idle_pct
2026-07-10T08:54:20.126858Z,cpu,13.2,0.0,0.0,86.8
2026-07-10T08:54:20.127320Z,cpu0,35.7,0.0,0.0,64.3
2026-07-10T08:54:20.127629Z,cpu1,15.0,0.0,0.0,85.0
2026-07-10T08:54:20.127939Z,cpu2,15.0,0.0,0.0,85.0
2026-07-10T08:54:20.128271Z,cpu3,5.0,0.0,0.0,95.0
2026-07-10T08:54:20.128592Z,cpu4,12.1,0.0,0.0,87.9
2026-07-10T08:54:20.128918Z,cpu5,7.1,0.0,0.0,92.9
2026-07-10T08:54:20.129243Z,cpu6,13.1,0.0,0.0,86.9
2026-07-10T08:54:20.129534Z,cpu7,7.1,0.0,0.0,92.9
2026-07-10T08:54:20.129809Z,cpu8,20.4,0.0,0.0,79.6
2026-07-10T08:54:20.130093Z,cpu9,32.0,0.0,0.0,68.0
2026-07-10T08:54:20.130375Z,cpu10,25.5,0.0,0.0,74.5
2026-07-10T08:54:20.130647Z,cpu11,32.7,0.0,0.0,67.3
2026-07-10T08:54:20.130932Z,cpu12,19.2,0.0,0.0,80.8
2026-07-10T08:54:20.131242Z,cpu13,37.4,0.0,0.0,62.6
2026-07-10T08:54:20.131516Z,cpu14,47.0,0.0,0.0,53.0
2026-07-10T08:54:20.131790Z,cpu15,9.9,0.0,0.0,90.1
2026-07-10T08:54:20.132062Z,cpu16,12.0,0.0,0.0,88.0
2026-07-10T08:54:20.132346Z,cpu17,7.1,0.0,0.0,92.9
2026-07-10T08:54:20.132625Z,cpu18,8.0,0.0,0.0,92.0
2026-07-10T08:54:20.132899Z,cpu19,5.0,0.0,0.0,95.0
2026-07-10T08:54:20.133170Z,cpu20,5.0,0.0,0.0,95.0
2026-07-10T08:54:20.133461Z,cpu21,4.0,0.0,0.0,96.0
2026-07-10T08:54:20.133734Z,cpu22,4.0,0.0,0.0,96.0
2026-07-10T08:54:20.134013Z,cpu23,6.1,0.0,0.0,93.9
2026-07-10T08:54:20.134292Z,cpu24,5.1,0.0,0.0,94.9
2026-07-10T08:54:20.134565Z,cpu25,4.0,0.0,0.0,96.0
2026-07-10T08:54:20.134835Z,cpu26,5.1,0.0,0.0,94.9
2026-07-10T08:54:20.135103Z,cpu27,3.1,0.0,0.0,96.9
2026-07-10T08:54:20.135380Z,cpu28,5.0,0.0,0.0,95.0
2026-07-10T08:54:20.135654Z,cpu29,6.0,0.0,0.0,94.0
2026-07-10T08:54:20.135923Z,cpu30,4.0,0.0,0.0,96.0
2026-07-10T08:54:20.136197Z,cpu31,6.1,0.0,0.0,93.9
2026-07-10T08:54:21.136723Z,cpu,14.8,0.0,0.0,85.2
2026-07-10T08:54:21.137370Z,cpu0,40.6,0.0,0.0,59.4
2026-07-10T08:54:21.137765Z,cpu1,9.9,0.0,0.0,90.1
2026-07-10T08:54:21.138124Z,cpu2,21.0,0.0,0.0,79.0
2026-07-10T08:54:21.138499Z,cpu3,2.0,0.0,0.0,98.0
2026-07-10T08:54:21.138853Z,cpu4,22.8,0.0,0.0,77.2
2026-07-10T08:54:21.139215Z,cpu5,6.9,0.0,0.0,93.1
2026-07-10T08:54:21.139612Z,cpu6,20.8,0.0,0.0,79.2
2026-07-10T08:54:21.140000Z,cpu7,6.9,0.0,0.0,93.1
2026-07-10T08:54:21.140376Z,cpu8,22.0,0.0,0.0,78.0
2026-07-10T08:54:21.140787Z,cpu9,14.7,0.0,0.0,85.3
2026-07-10T08:54:21.141158Z,cpu10,50.5,0.0,0.0,49.5
2026-07-10T08:54:21.141529Z,cpu11,14.9,0.0,0.0,85.1
2026-07-10T08:54:21.141855Z,cpu12,30.7,0.0,0.0,69.3
2026-07-10T08:54:21.142197Z,cpu13,4.9,0.0,0.0,95.1
2026-07-10T08:54:21.142543Z,cpu14,32.0,0.0,0.0,68.0
2026-07-10T08:54:21.142859Z,cpu15,4.0,0.0,0.0,96.0
2026-07-10T08:54:21.143168Z,cpu16,15.2,0.0,0.0,84.8
2026-07-10T08:54:21.143494Z,cpu17,15.8,0.0,0.0,84.2
