timestamp,cpu_id,user_pct,system_pct,iowait_pct,idle_pct
2026-07-10T08:17:16.714885Z,cpu,11.6,0.0,0.0,88.4
2026-07-10T08:17:16.715467Z,cpu0,12.2,0.0,0.0,87.8
2026-07-10T08:17:16.716054Z,cpu1,9.1,0.0,0.0,90.9
2026-07-10T08:17:16.716425Z,cpu2,11.3,0.0,0.0,88.7
2026-07-10T08:17:16.716676Z,cpu3,6.9,0.0,0.0,93.1
2026-07-10T08:17:16.716932Z,cpu4,33.3,0.0,0.0,66.7
2026-07-10T08:17:16.717193Z,cpu5,5.1,0.0,0.0,94.9
2026-07-10T08:17:16.717450Z,cpu6,14.0,0.0,0.0,86.0
2026-07-10T08:17:16.717694Z,cpu7,13.1,0.0,0.0,86.9
2026-07-10T08:17:16.718112Z,cpu8,21.0,0.0,0.0,79.0
2026-07-10T08:17:16.718590Z,cpu9,25.5,0.0,0.0,74.5
2026-07-10T08:17:16.718955Z,cpu10,27.3,0.0,0.0,72.7
2026-07-10T08:17:16.719326Z,cpu11,15.0,0.0,0.0,85.0
2026-07-10T08:17:16.719646Z,cpu12,19.6,0.0,0.0,80.4
2026-07-10T08:17:16.719961Z,cpu13,4.0,0.0,0.0,96.0
2026-07-10T08:17:16.720281Z,cpu14,22.2,0.0,0.0,77.8
2026-07-10T08:17:16.720594Z,cpu15,5.0,0.0,0.0,95.0
2026-07-10T08:17:16.720925Z,cpu16,14.0,0.0,0.0,86.0
2026-07-10T08:17:16.721358Z,cpu17,5.1,0.0,0.0,94.9
2026-07-10T08:17:16.721631Z,cpu18,6.1,0.0,0.0,93.9
2026-07-10T08:17:16.721874Z,cpu19,8.0,0.0,0.0,92.0
2026-07-10T08:17:16.722114Z,cpu20,9.0,0.0,0.0,91.0
2026-07-10T08:17:16.722360Z,cpu21,9.0,0.0,0.0,91.0
2026-07-10T08:17:16.722602Z,cpu22,8.0,0.0,0.0,92.0
2026-07-10T08:17:16.722848Z,cpu23,6.0,0.0,0.0,94.0
2026-07-10T08:17:16.723079Z,cpu24,7.0,0.0,0.0,93.0
2026-07-10T08:17:16.723326Z,cpu25,6.0,0.0,0.0,94.0
2026-07-10T08:17:16.723559Z,cpu26,8.9,0.0,0.0,91.1
2026-07-10T08:17:16.723799Z,cpu27,9.0,0.0,0.0,91.0
2026-07-10T08:17:16.724041Z,cpu28,6.1,0.0,0.0,93.9
2026-07-10T08:17:16.724287Z,cpu29,7.0,0.0,0.0,93.0
2026-07-10T08:17:16.724568Z,cpu30,7.0,0.0,0.0,93.0
2026-07-10T08:17:16.724817Z,cpu31,8.9,0.0,0.0,91.1
2026-07-10T08:17:17.725360Z,cpu,9.7,0.0,0.0,90.3
2026-07-10T08:17:17.725997Z,cpu0,8.0,0.0,0.0,92.0
2026-07-10T08:17:17.726343Z,cpu1,8.8,0.0,0.0,91.2
2026-07-10T08:17:17.726682Z,cpu2,4.9,0.0,0.0,95.1
2026-07-10T08:17:17.727004Z,cpu3,10.0,0.0,0.0,90.0
2026-07-10T08:17:17.727364Z,cpu4,9.9,0.0,0.0,90.1
2026-07-10T08:17:17.727663Z,cpu5,7.8,0.0,0.0,92.2
2026-07-10T08:17:17.727912Z,cpu6,8.0,0.0,0.0,92.0
2026-07-10T08:17:17.728140Z,cpu7,16.8,0.0,0.0,83.2
2026-07-10T08:17:17.728405Z,cpu8,11.0,0.0,0.0,89.0
2026-07-10T08:17:17.728673Z,cpu9,36.6,0.0,0.0,63.4
2026-07-10T08:17:17.728903Z,cpu10,31.7,0.0,0.0,68.3
2026-07-10T08:17:17.729142Z,cpu11,34.7,0.0,0.0,65.3
2026-07-10T08:17:17.729427Z,cpu12,20.8,0.0,0.0,79.2
2026-07-10T08:17:17.729650Z,cpu13,1.0,0.0,0.0,99.0
2026-07-10T08:17:17.729863Z,cpu14,21.4,0.0,0.0,78.6
2026-07-10T08:17:17.730080Z,cpu15,2.9,0.0,0.0,97.1
2026-07-10T08:17:17.730322Z,cpu16,10.8,0.0,0.0,89.2
2026-07-10T08:17:17.730547Z,cpu17,9.9,0.0,0.0,90.1
2026-07-10T08:17:17.730756Z,cpu18,5.9,0.0,0.0,94.1
2026-07-10T08:17:17.730966Z,cpu19,4.0,0.0,0.0,96.0
2026-07-10T08:17:17.731261Z,cpu20,5.9,0.0,0.0,94.1
2026-07-10T08:17:17.731536Z,cpu21,5.8,0.0,0.0,94.2
2026-07-10T08:17:17.731794Z,cpu22,3.0,0.0,0.0,97.0
2026-07-10T08:17:17.732039Z,cpu23,2.9,0.0,0.0,97.1
2026-07-10T08:17:17.732295Z,cpu24,3.0,0.0,0.0,97.0
2026-07-10T08:17:17.732537Z,cpu25,4.0,0.0,0.0,96.0
2026-07-10T08:17:17.732773Z,cpu26,5.0,0.0,0.0,95.0
2026-07-10T08:17:17.733020Z,cpu27,3.0,0.0,0.0,97.0
2026-07-10T08:17:17.733261Z,cpu28,4.0,0.0,0.0,96.0
2026-07-10T08:17:17.733518Z,cpu29,5.0,0.0,0.0,95.0
2026-07-10T08:17:17.733782Z,cpu30,3.0,0.0,0.0,97.0
2026-07-10T08:17:17.734040Z,cpu31,6.0,0.0,0.0,94.0
2026-07-10T08:17:18.734529Z,cpu,12.6,0.0,0.0,87.4
2026-07-10T08:17:18.734970Z,cpu0,27.0,0.0,0.0,73.0
2026-07-10T08:17:18.735255Z,cpu1,9.1,0.0,0.0,90.9
2026-07-10T08:17:18.735504Z,cpu2,27.6,0.0,0.0,72.4
2026-07-10T08:17:18.735744Z,cpu3,2.0,0.0,0.0,98.0
2026-07-10T08:17:18.735982Z,cpu4,12.9,0.0,0.0,87.1
2026-07-10T08:17:18.736375Z,cpu5,28.0,0.0,0.0,72.0
2026-07-10T08:17:18.736680Z,cpu6,17.6,0.0,0.0,82.4
2026-07-10T08:17:18.737003Z,cpu7,2.9,0.0,0.0,97.1
2026-07-10T08:17:18.737238Z,cpu8,24.5,0.0,0.0,75.5
2026-07-10T08:17:18.737492Z,cpu9,33.3,0.0,0.0,66.7
2026-07-10T08:17:18.737703Z,cpu10,35.0,0.0,0.0,65.0
2026-07-10T08:17:18.738060Z,cpu11,9.0,0.0,0.0,91.0
2026-07-10T08:17:18.738391Z,cpu12,16.0,0.0,0.0,84.0
2026-07-10T08:17:18.738703Z,cpu13,7.8,0.0,0.0,92.2
2026-07-10T08:17:18.738974Z,cpu14,15.2,0.0,0.0,84.8
2026-07-10T08:17:18.739311Z,cpu15,12.0,0.0,0.0,88.0
2026-07-10T08:17:18.739797Z,cpu16,12.2,0.0,0.0,87.8
2026-07-10T08:17:18.740298Z,cpu17,10.0,0.0,0.0,90.0
2026-07-10T08:17:18.741158Z,cpu18,10.0,0.0,0.0,90.0
2026-07-10T08:17:18.741626Z,cpu19,8.2,0.0,0.0,91.8
2026-07-10T08:17:18.741999Z,cpu20,8.0,0.0,0.0,92.0
2026-07-10T08:17:18.742425Z,cpu21,8.0,0.0,0.0,92.0
2026-07-10T08:17:18.742874Z,cpu22,7.1,0.0,0.0,92.9
2026-07-10T08:17:18.743356Z,cpu23,4.0,0.0,0.0,96.0
2026-07-10T08:17:18.743773Z,cpu24,5.0,0.0,0.0,95.0
2026-07-10T08:17:18.744166Z,cpu25,10.0,0.0,0.0,90.0
2026-07-10T08:17:18.744569Z,cpu26,7.8,0.0,0.0,92.2
2026-07-10T08:17:18.744957Z,cpu27,5.0,0.0,0.0,95.0
2026-07-10T08:17:18.745356Z,cpu28,7.0,0.0,0.0,93.0
2026-07-10T08:17:18.745738Z,cpu29,8.0,0.0,0.0,92.0
