timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T08:17:15,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 65, 102.80, 320.00, 1950, 9501, P0, 0x0000000000000000
2026-07-10T08:17:15,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 18.12, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:16,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 65, 121.91, 320.00, 1950, 9501, P0, 0x0000000000000000
2026-07-10T08:17:16,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 17.96, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:17,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 114.77, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:17:17,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 17.90, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:18,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 99.75, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:17:18,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 18.01, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:19,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 62, 96.11, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:17:19,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 17.94, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:20,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 62, 95.87, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:17:20,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 17.90, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:22,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 11, 6007, 10240, 62, 95.44, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:17:22,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 43, 17.99, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:17:23,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 6007, 10240, 62, 95.72, 320.00, 1740, 9251, P2, 0x0000000000000000
