timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T07:41:19,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 51, 13.96, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:19,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.78, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:20,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 51, 13.62, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:20,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.91, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:21,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 55, 51.05, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:21,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.86, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:22,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 55, 88.01, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:22,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.78, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:23,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 56, 89.86, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:23,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.79, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:24,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 56, 89.92, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:24,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.76, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:25,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 6007, 10240, 57, 90.37, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:25,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.86, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:26,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 11, 6007, 10240, 57, 91.36, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:26,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.72, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:27,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 58, 96.72, 320.00, 1995, 9251, P2, 0x0000000000000000
2026-07-10T07:41:27,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.75, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:28,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 12, 3381, 10240, 59, 115.45, 320.00, 1980, 9251, P2, 0x0000000000000000
2026-07-10T07:41:28,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.86, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:29,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 6, 3381, 10240, 58, 107.70, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:29,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.67, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:30,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 58, 91.89, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:30,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.57, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:31,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 58, 91.54, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:31,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.74, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:33,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 58, 91.57, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:33,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.67, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:34,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 58, 91.72, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:41:34,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.56, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:35,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 64, 3803, 10240, 65, 153.87, 320.00, 1965, 9251, P2, 0x0000000000000004
2026-07-10T07:41:35,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.69, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:36,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 66, 3803, 10240, 69, 260.77, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:36,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.31, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:37,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 65, 3803, 10240, 70, 261.51, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:37,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.05, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:38,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 66, 3803, 10240, 71, 265.20, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:38,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.26, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:39,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 63, 3803, 10240, 72, 262.61, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:39,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.14, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:40,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 57, 3803, 10240, 72, 264.19, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T07:41:40,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.98, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:41,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 64, 3803, 10240, 72, 265.32, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:41,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.01, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:42,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 54, 3803, 10240, 72, 269.58, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:42,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.98, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:43,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 50, 3803, 10240, 73, 268.70, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:43,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.05, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:44,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 66, 3803, 10240, 73, 267.94, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T07:41:44,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.16, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:41:45,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 55, 3803, 10240, 72, 265.39, 320.00, 1950, 9251, P2, 0x0000000000000004
