timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T07:45:02,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 58, 93.64, 320.00, 1875, 9501, P0, 0x0000000000000000
2026-07-10T07:45:02,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.71, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:45:03,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 59, 102.52, 320.00, 1875, 9501, P0, 0x0000000000000000
2026-07-10T07:45:03,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.71, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:45:04,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 58, 100.03, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:45:04,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.70, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:45:05,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 58, 94.73, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:45:05,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.60, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:45:07,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 58, 91.89, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T07:45:07,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.51, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T07:45:08,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 58, 91.82, 320.00, 1740, 9251, P2, 0x0000000000000000
