timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T06:47:31,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 65, 102.77, 320.00, 1935, 9501, P0, 0x0000000000000000
2026-07-10T06:47:31,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.79, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:32,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 65, 118.87, 320.00, 1935, 9501, P0, 0x0000000000000000
2026-07-10T06:47:32,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.85, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:33,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 64, 113.82, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:33,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.94, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:34,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 64, 104.16, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:34,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.84, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:35,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 98.25, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:35,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.94, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:36,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 98.02, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:37,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.85, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:38,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 97.60, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:38,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.65, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:39,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 6007, 10240, 62, 97.08, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:39,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.71, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:40,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 11, 6007, 10240, 62, 97.51, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:40,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.67, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:41,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 99, 3381, 10240, 63, 100.69, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:41,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.69, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:42,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 11, 3381, 10240, 63, 122.19, 320.00, 1965, 9251, P2, 0x0000000000000000
2026-07-10T06:47:42,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.72, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:43,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 3381, 10240, 62, 120.24, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:43,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.46, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:44,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 62, 96.61, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:44,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.47, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:45,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 96.08, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:45,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.74, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:46,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 96.02, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:46,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.75, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:47,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.88, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:47,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.66, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:48,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.72, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:47:48,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.67, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:49,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 39, 3663, 10240, 67, 137.99, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:47:49,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.53, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:50,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 60, 3663, 10240, 70, 253.68, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:47:50,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.91, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:51,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 46, 3663, 10240, 71, 253.10, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:47:51,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.03, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:52,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 60, 3663, 10240, 72, 256.81, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:47:52,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.92, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:53,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 46, 3663, 10240, 71, 255.23, 320.00, 1890, 9251, P2, 0x0000000000000004
2026-07-10T06:47:53,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.99, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:54,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 62, 3663, 10240, 72, 260.63, 320.00, 1905, 9251, P2, 0x0000000000000004
2026-07-10T06:47:54,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.90, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:55,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 54, 3663, 10240, 72, 257.93, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:47:55,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.90, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:56,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 50, 3663, 10240, 73, 257.62, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:47:56,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.90, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:57,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 61, 3663, 10240, 74, 257.53, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:47:57,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.69, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:47:59,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 60, 3663, 10240, 73, 261.31, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:47:59,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.70, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:00,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 60, 3663, 10240, 73, 264.77, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:00,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.93, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:01,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 63, 3663, 10240, 73, 262.66, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:01,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.07, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:02,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 59, 3663, 10240, 74, 267.36, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:02,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.17, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:03,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 55, 3663, 10240, 74, 265.75, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:03,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.20, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:04,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 59, 3663, 10240, 75, 266.24, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:04,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.08, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:05,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 53, 3663, 10240, 74, 268.33, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:05,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.09, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:06,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 46, 3663, 10240, 74, 264.90, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:06,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.11, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:07,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 57, 3663, 10240, 74, 268.72, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:48:07,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.75, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:08,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 55, 3663, 10240, 74, 269.72, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:48:08,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.75, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:09,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 60, 3663, 10240, 74, 267.32, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:48:09,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.07, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:10,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 61, 3663, 10240, 74, 246.22, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:48:10,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.00, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:48:11,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 56, 3663, 10240, 74, 254.65, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T06:48:11,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.93, 320.00, 210, 405, P8, 0x0000000000000001
