timestamp,cpu_id,user_pct,system_pct,iowait_pct,idle_pct
2026-07-10T06:47:32.754787Z,cpu,10.7,0.0,0.0,89.3
2026-07-10T06:47:32.755225Z,cpu0,9.1,0.0,0.0,90.9
2026-07-10T06:47:32.755568Z,cpu1,6.1,0.0,0.0,93.9
2026-07-10T06:47:32.755897Z,cpu2,9.2,0.0,0.0,90.8
2026-07-10T06:47:32.756232Z,cpu3,8.0,0.0,0.0,92.0
2026-07-10T06:47:32.756778Z,cpu4,13.9,0.0,0.0,86.1
2026-07-10T06:47:32.757348Z,cpu5,25.0,0.0,0.0,75.0
2026-07-10T06:47:32.758050Z,cpu6,11.1,0.0,0.0,88.9
2026-07-10T06:47:32.758908Z,cpu7,11.0,0.0,0.0,89.0
2026-07-10T06:47:32.759730Z,cpu8,17.2,0.0,0.0,82.8
2026-07-10T06:47:32.760444Z,cpu9,45.5,0.0,0.0,54.5
2026-07-10T06:47:32.761039Z,cpu10,28.0,0.0,0.0,72.0
2026-07-10T06:47:32.761508Z,cpu11,15.5,0.0,0.0,84.5
2026-07-10T06:47:32.761976Z,cpu12,21.0,0.0,0.0,79.0
2026-07-10T06:47:32.762458Z,cpu13,3.1,0.0,0.0,96.9
2026-07-10T06:47:32.762919Z,cpu14,17.8,0.0,0.0,82.2
2026-07-10T06:47:32.763383Z,cpu15,6.0,0.0,0.0,94.0
2026-07-10T06:47:32.763857Z,cpu16,9.2,0.0,0.0,90.8
2026-07-10T06:47:32.764338Z,cpu17,9.1,0.0,0.0,90.9
2026-07-10T06:47:32.764805Z,cpu18,9.0,0.0,0.0,91.0
2026-07-10T06:47:32.765281Z,cpu19,5.1,0.0,0.0,94.9
2026-07-10T06:47:32.765764Z,cpu20,4.0,0.0,0.0,96.0
2026-07-10T06:47:32.766303Z,cpu21,4.1,0.0,0.0,95.9
2026-07-10T06:47:32.766798Z,cpu22,9.0,0.0,0.0,91.0
2026-07-10T06:47:32.767336Z,cpu23,4.0,0.0,0.0,96.0
2026-07-10T06:47:32.767848Z,cpu24,3.0,0.0,0.0,97.0
2026-07-10T06:47:32.768348Z,cpu25,6.0,0.0,0.0,94.0
2026-07-10T06:47:32.768844Z,cpu26,4.0,0.0,0.0,96.0
2026-07-10T06:47:32.769344Z,cpu27,7.0,0.0,0.0,93.0
2026-07-10T06:47:32.769895Z,cpu28,6.9,0.0,0.0,93.1
2026-07-10T06:47:32.770367Z,cpu29,6.0,0.0,0.0,94.0
2026-07-10T06:47:32.770714Z,cpu30,3.0,0.0,0.0,97.0
2026-07-10T06:47:32.771053Z,cpu31,3.1,0.0,0.0,96.9
2026-07-10T06:47:33.771679Z,cpu,10.9,0.0,0.0,89.1
2026-07-10T06:47:33.772290Z,cpu0,11.1,0.0,0.0,88.9
2026-07-10T06:47:33.772763Z,cpu1,9.9,0.0,0.0,90.1
2026-07-10T06:47:33.773215Z,cpu2,18.4,0.0,0.0,81.6
2026-07-10T06:47:33.773652Z,cpu3,6.9,0.0,0.0,93.1
2026-07-10T06:47:33.774116Z,cpu4,17.5,0.0,0.0,82.5
2026-07-10T06:47:33.774568Z,cpu5,13.5,0.0,0.0,86.5
2026-07-10T06:47:33.775017Z,cpu6,16.8,0.0,0.0,83.2
2026-07-10T06:47:33.775375Z,cpu7,8.7,0.0,0.0,91.3
2026-07-10T06:47:33.775756Z,cpu8,45.0,0.0,0.0,55.0
2026-07-10T06:47:33.776118Z,cpu9,11.7,0.0,0.0,88.3
2026-07-10T06:47:33.776474Z,cpu10,30.7,0.0,0.0,69.3
2026-07-10T06:47:33.776833Z,cpu11,10.7,0.0,0.0,89.3
2026-07-10T06:47:33.777206Z,cpu12,20.0,0.0,0.0,80.0
2026-07-10T06:47:33.777609Z,cpu13,9.8,0.0,0.0,90.2
2026-07-10T06:47:33.777996Z,cpu14,13.0,0.0,0.0,87.0
2026-07-10T06:47:33.778421Z,cpu15,6.0,0.0,0.0,94.0
2026-07-10T06:47:33.778798Z,cpu16,9.9,0.0,0.0,90.1
2026-07-10T06:47:33.779153Z,cpu17,11.8,0.0,0.0,88.2
2026-07-10T06:47:33.779478Z,cpu18,9.0,0.0,0.0,91.0
2026-07-10T06:47:33.779806Z,cpu19,7.8,0.0,0.0,92.2
2026-07-10T06:47:33.780145Z,cpu20,5.0,0.0,0.0,95.0
2026-07-10T06:47:33.780480Z,cpu21,3.9,0.0,0.0,96.1
2026-07-10T06:47:33.780824Z,cpu22,4.0,0.0,0.0,96.0
2026-07-10T06:47:33.781153Z,cpu23,3.9,0.0,0.0,96.1
2026-07-10T06:47:33.781485Z,cpu24,6.9,0.0,0.0,93.1
2026-07-10T06:47:33.781854Z,cpu25,4.0,0.0,0.0,96.0
2026-07-10T06:47:33.782176Z,cpu26,3.0,0.0,0.0,97.0
2026-07-10T06:47:33.782507Z,cpu27,3.0,0.0,0.0,97.0
2026-07-10T06:47:33.782829Z,cpu28,6.9,0.0,0.0,93.1
2026-07-10T06:47:33.783162Z,cpu29,5.0,0.0,0.0,95.0
