timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T08:19:52,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 65, 104.08, 320.00, 1965, 9501, P0, 0x0000000000000000
2026-07-10T08:19:52,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.99, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:53,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 66, 123.54, 320.00, 1965, 9501, P0, 0x0000000000000000
2026-07-10T08:19:53,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.06, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:54,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 64, 116.35, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:19:54,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.15, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:55,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 99.47, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:19:55,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.05, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:56,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 97.06, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:19:56,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.06, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:57,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 96.85, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:19:57,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.11, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:58,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 12, 6007, 10240, 62, 96.50, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:19:58,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.06, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:19:59,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 12, 6007, 10240, 62, 96.60, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:19:59,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.12, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:00,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 3381, 10240, 62, 99.84, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:00,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.97, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:01,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 3381, 10240, 61, 95.78, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:01,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.94, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:02,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.38, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:02,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.97, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:03,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.23, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:03,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.88, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:04,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.10, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:04,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.77, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:05,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.04, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:05,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.78, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:06,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 94.96, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T08:20:06,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.66, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:07,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 51, 3803, 10240, 67, 126.14, 320.00, 1965, 9251, P2, 0x0000000000000004
2026-07-10T08:20:07,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.75, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:08,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 57, 3861, 10240, 70, 244.08, 320.00, 1890, 9251, P2, 0x0000000000000004
2026-07-10T08:20:08,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.33, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:09,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 42, 3957, 10240, 70, 258.39, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T08:20:10,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.82, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:11,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 54, 4005, 10240, 74, 277.03, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T08:20:11,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.94, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:12,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 100, 4005, 10240, 75, 286.23, 320.00, 1845, 9251, P2, 0x0000000000000004
2026-07-10T08:20:12,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.67, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:13,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 85, 4005, 10240, 73, 284.13, 320.00, 1845, 9251, P2, 0x0000000000000004
2026-07-10T08:20:13,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.55, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:14,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 65, 4005, 10240, 73, 288.38, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T08:20:14,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.64, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:15,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 80, 4005, 10240, 74, 288.38, 320.00, 1920, 9251, P2, 0x0000000000000004
2026-07-10T08:20:15,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.66, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:16,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 64, 4005, 10240, 75, 280.98, 320.00, 1815, 9251, P2, 0x0000000000000004
2026-07-10T08:20:16,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.72, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:17,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 59, 4005, 10240, 74, 288.15, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T08:20:17,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.83, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:18,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 100, 4005, 10240, 76, 287.55, 320.00, 1920, 9251, P2, 0x0000000000000004
2026-07-10T08:20:18,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.73, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:19,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 84, 4005, 10240, 76, 286.85, 320.00, 1815, 9251, P2, 0x0000000000000004
2026-07-10T08:20:19,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.76, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:20,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 62, 4005, 10240, 75, 285.62, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T08:20:20,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.59, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T08:20:21,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 99, 4005, 10240, 75, 292.51, 320.00, 1920, 9251, P2, 0x0000000000000004
2026-07-10T08:20:21,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.65, 320.00, 210, 405, P8, 0x0000000000000001
