timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T16:55:17,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 49, 13.33, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:17,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.11, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:18,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 49, 13.59, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:18,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.00, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:19,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 49, 13.41, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:19,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.87, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:20,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 52, 26.04, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:20,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.93, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:21,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 53, 87.29, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:21,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.87, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:22,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 54, 89.14, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:22,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.16, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:23,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 54, 89.32, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:23,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.99, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:25,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 55, 89.45, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:25,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.84, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:26,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 55, 89.60, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:26,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.86, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:27,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 14, 6007, 10240, 55, 89.96, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:27,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.91, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:28,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 13, 6007, 10240, 55, 90.67, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:28,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.92, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:29,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 1, 6133, 10240, 55, 90.72, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:29,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.79, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:30,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 10, 3381, 10240, 57, 109.02, 320.00, 1980, 9251, P2, 0x0000000000000000
2026-07-10T16:55:30,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.97, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:31,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 12, 3381, 10240, 57, 114.84, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:31,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.04, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:32,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 56, 91.56, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:32,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.80, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:33,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 56, 90.93, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:33,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.82, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:34,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 56, 90.78, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:34,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.96, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:35,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 56, 90.77, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:35,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.81, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:36,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 56, 90.87, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:36,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.78, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:37,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 56, 90.99, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T16:55:37,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.93, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:38,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 50, 3681, 10240, 59, 101.18, 320.00, 1965, 9251, P2, 0x0000000000000000
2026-07-10T16:55:38,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 17.91, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:39,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 56, 3805, 10240, 66, 226.20, 320.00, 1965, 9251, P2, 0x0000000000000000
2026-07-10T16:55:39,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.15, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:40,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 20, 3701, 10240, 64, 229.31, 320.00, 1965, 9251, P2, 0x0000000000000000
2026-07-10T16:55:40,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.24, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:41,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 49, 3981, 10240, 69, 253.85, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T16:55:41,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.09, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:42,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 51, 3981, 10240, 69, 256.99, 320.00, 1950, 9251, P2, 0x0000000000000000
2026-07-10T16:55:43,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.27, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:44,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 67, 3981, 10240, 70, 264.96, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T16:55:44,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.10, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:45,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 59, 3981, 10240, 70, 258.77, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T16:55:45,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.96, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:46,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 69, 3981, 10240, 72, 267.72, 320.00, 1845, 9251, P2, 0x0000000000000004
2026-07-10T16:55:46,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.19, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:47,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 51, 3981, 10240, 71, 267.21, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T16:55:47,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.32, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:48,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 59, 3981, 10240, 71, 263.41, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T16:55:48,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.24, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:49,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 67, 3981, 10240, 72, 269.90, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T16:55:49,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.22, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:50,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 61, 3981, 10240, 71, 265.29, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T16:55:50,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 19.12, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T16:55:51,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 62, 3981, 10240, 72, 264.25, 320.00, 1935, 9251, P2, 0x0000000000000004
2026-07-10T16:55:51,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 40, 18.98, 320.00, 210, 405, P8, 0x0000000000000001
