timestamp,gpu_index,gpu_uuid,utilization_pct,memory_used_mib,memory_total_mib,temperature_c,power_w,sm_clock_mhz,mem_clock_mhz,pstate
2026-07-10T02:46:33,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 63, 239.42, 1965, 9251, P2
2026-07-10T02:46:34,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.07, 210, 405, P8
2026-07-10T02:46:34,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 64, 238.52, 1965, 9251, P2
2026-07-10T02:46:35,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.85, 210, 405, P8
2026-07-10T02:46:35,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4697, 10240, 64, 243.58, 1965, 9251, P2
2026-07-10T02:46:36,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.94, 210, 405, P8
2026-07-10T02:46:36,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 65, 247.45, 1965, 9251, P2
2026-07-10T02:46:37,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.13, 210, 405, P8
2026-07-10T02:46:37,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 66, 249.21, 1965, 9251, P2
2026-07-10T02:46:38,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.01, 210, 405, P8
2026-07-10T02:46:38,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 69, 4697, 10240, 68, 254.24, 1965, 9251, P2
2026-07-10T02:46:39,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:46:39,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4697, 10240, 66, 247.86, 1965, 9251, P2
2026-07-10T02:46:40,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.20, 210, 405, P8
2026-07-10T02:46:40,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4697, 10240, 67, 251.49, 1965, 9251, P2
2026-07-10T02:46:41,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.02, 210, 405, P8
2026-07-10T02:46:41,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4697, 10240, 66, 246.37, 1965, 9251, P2
2026-07-10T02:46:43,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.09, 210, 405, P8
2026-07-10T02:46:43,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4697, 10240, 66, 249.53, 1965, 9251, P2
2026-07-10T02:46:44,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.17, 210, 405, P8
2026-07-10T02:46:44,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 57, 4697, 10240, 69, 252.52, 1950, 9251, P2
2026-07-10T02:46:45,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.02, 210, 405, P8
2026-07-10T02:46:45,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4697, 10240, 67, 252.66, 1950, 9251, P2
2026-07-10T02:46:46,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.07, 210, 405, P8
2026-07-10T02:46:46,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 72, 4697, 10240, 68, 257.42, 1935, 9251, P2
2026-07-10T02:46:47,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.23, 210, 405, P8
2026-07-10T02:46:47,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4697, 10240, 67, 249.04, 1950, 9251, P2
2026-07-10T02:46:48,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.04, 210, 405, P8
2026-07-10T02:46:48,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 69, 4697, 10240, 69, 259.92, 1965, 9251, P2
2026-07-10T02:46:49,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.00, 210, 405, P8
2026-07-10T02:46:49,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4697, 10240, 69, 256.41, 1965, 9251, P2
2026-07-10T02:46:50,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:46:50,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 66, 4697, 10240, 70, 258.58, 1935, 9251, P2
2026-07-10T02:46:51,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.98, 210, 405, P8
2026-07-10T02:46:51,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4697, 10240, 69, 257.43, 1965, 9251, P2
2026-07-10T02:46:52,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:46:52,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4587, 10240, 66, 213.23, 1965, 9251, P2
2026-07-10T02:46:53,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.82, 210, 405, P8
2026-07-10T02:46:53,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4697, 10240, 68, 224.58, 1965, 9251, P2
2026-07-10T02:46:54,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.17, 210, 405, P8
2026-07-10T02:46:54,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4697, 10240, 69, 249.77, 1935, 9251, P2
2026-07-10T02:46:55,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.10, 210, 405, P8
2026-07-10T02:46:55,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 69, 250.07, 1965, 9251, P2
2026-07-10T02:46:56,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.10, 210, 405, P8
2026-07-10T02:46:56,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 69, 244.09, 1965, 9251, P2
2026-07-10T02:46:57,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.33, 210, 405, P8
2026-07-10T02:46:57,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4697, 10240, 69, 248.68, 1965, 9251, P2
2026-07-10T02:46:58,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.18, 210, 405, P8
2026-07-10T02:46:58,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 67, 4697, 10240, 70, 252.37, 1935, 9251, P2
2026-07-10T02:46:59,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.12, 210, 405, P8
2026-07-10T02:46:59,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4697, 10240, 69, 241.79, 1950, 9251, P2
2026-07-10T02:47:00,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.19, 210, 405, P8
2026-07-10T02:47:00,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 70, 251.51, 1965, 9251, P2
2026-07-10T02:47:02,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.06, 210, 405, P8
2026-07-10T02:47:02,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 69, 4697, 10240, 70, 252.24, 1935, 9251, P2
2026-07-10T02:47:03,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.33, 210, 405, P8
2026-07-10T02:47:03,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4697, 10240, 70, 252.97, 1935, 9251, P2
2026-07-10T02:47:04,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.51, 210, 405, P8
2026-07-10T02:47:04,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4697, 10240, 70, 252.11, 1950, 9251, P2
2026-07-10T02:47:05,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:47:05,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4697, 10240, 69, 250.62, 1920, 9251, P2
2026-07-10T02:47:06,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.14, 210, 405, P8
2026-07-10T02:47:06,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4697, 10240, 70, 255.29, 1950, 9251, P2
2026-07-10T02:47:07,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.31, 210, 405, P8
2026-07-10T02:47:07,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4697, 10240, 71, 252.63, 1950, 9251, P2
2026-07-10T02:47:08,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.95, 210, 405, P8
2026-07-10T02:47:08,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4697, 10240, 71, 253.65, 1935, 9251, P2
2026-07-10T02:47:09,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.08, 210, 405, P8
2026-07-10T02:47:09,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4697, 10240, 71, 256.12, 1950, 9251, P2
2026-07-10T02:47:10,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.90, 210, 405, P8
2026-07-10T02:47:10,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4697, 10240, 70, 254.42, 1935, 9251, P2
2026-07-10T02:47:11,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.93, 210, 405, P8
2026-07-10T02:47:11,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 46, 4697, 10240, 70, 258.04, 1950, 9251, P2
2026-07-10T02:47:12,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.22, 210, 405, P8
2026-07-10T02:47:12,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4697, 10240, 71, 255.15, 1920, 9251, P2
2026-07-10T02:47:13,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.07, 210, 405, P8
2026-07-10T02:47:13,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4697, 10240, 71, 257.44, 1950, 9251, P2
2026-07-10T02:47:14,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.03, 210, 405, P8
2026-07-10T02:47:14,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 73, 4697, 10240, 71, 260.19, 1875, 9251, P2
2026-07-10T02:47:15,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.25, 210, 405, P8
2026-07-10T02:47:15,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 34, 4587, 10240, 67, 223.36, 1965, 9251, P2
2026-07-10T02:47:16,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.92, 210, 405, P8
2026-07-10T02:47:16,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4697, 10240, 69, 224.89, 1965, 9251, P2
2026-07-10T02:47:17,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.16, 210, 405, P8
2026-07-10T02:47:17,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 60, 4697, 10240, 71, 245.50, 1950, 9251, P2
2026-07-10T02:47:18,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.24, 210, 405, P8
2026-07-10T02:47:18,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 63, 4697, 10240, 72, 250.20, 1920, 9251, P2
2026-07-10T02:47:19,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.10, 210, 405, P8
2026-07-10T02:47:19,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 70, 243.83, 1950, 9251, P2
2026-07-10T02:47:21,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:47:21,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 42, 4697, 10240, 70, 248.21, 1950, 9251, P2
2026-07-10T02:47:22,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.27, 210, 405, P8
2026-07-10T02:47:22,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4697, 10240, 71, 248.49, 1950, 9251, P2
2026-07-10T02:47:23,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.10, 210, 405, P8
2026-07-10T02:47:23,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 43, 4697, 10240, 71, 246.25, 1950, 9251, P2
2026-07-10T02:47:24,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.16, 210, 405, P8
2026-07-10T02:47:24,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4697, 10240, 71, 253.12, 1950, 9251, P2
2026-07-10T02:47:25,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.29, 210, 405, P8
2026-07-10T02:47:25,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 70, 4697, 10240, 72, 254.54, 1950, 9251, P2
2026-07-10T02:47:26,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.09, 210, 405, P8
2026-07-10T02:47:26,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 45, 4697, 10240, 71, 248.93, 1950, 9251, P2
2026-07-10T02:47:27,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.30, 210, 405, P8
2026-07-10T02:47:27,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4697, 10240, 72, 256.50, 1950, 9251, P2
2026-07-10T02:47:28,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.16, 210, 405, P8
2026-07-10T02:47:28,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4697, 10240, 72, 256.64, 1950, 9251, P2
2026-07-10T02:47:29,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:47:29,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 44, 4697, 10240, 72, 250.05, 1950, 9251, P2
2026-07-10T02:47:30,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.27, 210, 405, P8
2026-07-10T02:47:30,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4697, 10240, 72, 256.28, 1950, 9251, P2
2026-07-10T02:47:31,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.05, 210, 405, P8
2026-07-10T02:47:31,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 63, 4697, 10240, 73, 257.38, 1875, 9251, P2
2026-07-10T02:47:32,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.01, 210, 405, P8
2026-07-10T02:47:32,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4697, 10240, 72, 259.28, 1935, 9251, P2
2026-07-10T02:47:33,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.97, 210, 405, P8
2026-07-10T02:47:33,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 67, 4697, 10240, 73, 261.66, 1950, 9251, P2
2026-07-10T02:47:34,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.09, 210, 405, P8
2026-07-10T02:47:34,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4697, 10240, 72, 256.15, 1950, 9251, P2
2026-07-10T02:47:35,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.23, 210, 405, P8
2026-07-10T02:47:35,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4697, 10240, 73, 260.08, 1935, 9251, P2
2026-07-10T02:47:36,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 6.99, 210, 405, P8
2026-07-10T02:47:36,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 72, 258.70, 1935, 9251, P2
2026-07-10T02:47:37,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.97, 210, 405, P8
2026-07-10T02:47:37,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 73, 258.36, 1950, 9251, P2
2026-07-10T02:47:39,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.14, 210, 405, P8
2026-07-10T02:47:39,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4697, 10240, 73, 258.85, 1950, 9251, P2
2026-07-10T02:47:40,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.91, 210, 405, P8
2026-07-10T02:47:40,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 30, 4503, 10240, 69, 248.89, 1950, 9251, P2
2026-07-10T02:47:41,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.71, 210, 405, P8
2026-07-10T02:47:41,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 3, 4697, 10240, 69, 204.25, 1950, 9251, P2
2026-07-10T02:47:42,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.82, 210, 405, P8
2026-07-10T02:47:42,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 72, 248.74, 1950, 9251, P2
2026-07-10T02:47:43,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.82, 210, 405, P8
2026-07-10T02:47:43,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 72, 250.99, 1950, 9251, P2
2026-07-10T02:47:44,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.97, 210, 405, P8
2026-07-10T02:47:44,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 73, 254.57, 1950, 9251, P2
2026-07-10T02:47:45,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.01, 210, 405, P8
2026-07-10T02:47:45,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4697, 10240, 73, 252.96, 1935, 9251, P2
2026-07-10T02:47:46,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.12, 210, 405, P8
2026-07-10T02:47:46,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 40, 4697, 10240, 72, 252.68, 1950, 9251, P2
2026-07-10T02:47:47,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.26, 210, 405, P8
2026-07-10T02:47:47,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 72, 250.82, 1950, 9251, P2
2026-07-10T02:47:48,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.08, 210, 405, P8
2026-07-10T02:47:48,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4697, 10240, 72, 256.10, 1935, 9251, P2
2026-07-10T02:47:49,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.16, 210, 405, P8
2026-07-10T02:47:49,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 71, 4697, 10240, 73, 259.97, 1890, 9251, P2
2026-07-10T02:47:50,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.39, 210, 405, P8
2026-07-10T02:47:50,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 73, 256.22, 1950, 9251, P2
2026-07-10T02:47:51,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.20, 210, 405, P8
2026-07-10T02:47:51,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 73, 259.18, 1950, 9251, P2
2026-07-10T02:47:52,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.10, 210, 405, P8
2026-07-10T02:47:52,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 72, 252.89, 1950, 9251, P2
2026-07-10T02:47:53,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.26, 210, 405, P8
2026-07-10T02:47:53,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4697, 10240, 73, 258.26, 1950, 9251, P2
2026-07-10T02:47:54,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.09, 210, 405, P8
2026-07-10T02:47:54,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 63, 4697, 10240, 73, 259.00, 1905, 9251, P2
2026-07-10T02:47:55,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 38, 7.06, 210, 405, P8
2026-07-10T02:47:55,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 48, 4697, 10240, 73, 259.80, 1950, 9251, P2
2026-07-10T02:47:57,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.24, 210, 405, P8
2026-07-10T02:47:57,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4697, 10240, 75, 262.08, 1950, 9251, P2
2026-07-10T02:47:58,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:47:58,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4697, 10240, 73, 256.96, 1935, 9251, P2
2026-07-10T02:47:59,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.12, 210, 405, P8
2026-07-10T02:47:59,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4697, 10240, 74, 262.22, 1950, 9251, P2
2026-07-10T02:48:00,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.24, 210, 405, P8
2026-07-10T02:48:00,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4697, 10240, 73, 262.59, 1935, 9251, P2
2026-07-10T02:48:01,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.04, 210, 405, P8
2026-07-10T02:48:01,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4697, 10240, 74, 264.02, 1950, 9251, P2
2026-07-10T02:48:02,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.09, 210, 405, P8
2026-07-10T02:48:02,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4697, 10240, 73, 263.68, 1950, 9251, P2
2026-07-10T02:48:03,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.28, 210, 405, P8
