timestamp,gpu_uuid,util_pct,mem_used_mib,mem_total_mib,temp_c,power_w,power_limit_w,sm_mhz,mem_mhz,pstate,throttle_reason
2026-07-10T06:42:26,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 64, 100.37, 320.00, 1920, 9501, P0, 0x0000000000000000
2026-07-10T06:42:26,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.98, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:27,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 64, 113.56, 320.00, 1920, 9501, P0, 0x0000000000000000
2026-07-10T06:42:27,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.90, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:28,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 110.91, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:28,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.04, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:29,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 63, 101.66, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:29,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.03, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:30,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 62, 96.37, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:30,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.98, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:31,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 2605, 10240, 62, 96.28, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:32,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.92, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:33,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 11, 6007, 10240, 62, 96.21, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:33,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.81, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:34,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 12, 6007, 10240, 61, 96.51, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:34,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.76, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:35,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 14, 3381, 10240, 63, 111.77, 320.00, 1965, 9251, P2, 0x0000000000000000
2026-07-10T06:42:35,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.83, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:36,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 12, 3381, 10240, 63, 124.07, 320.00, 1965, 9251, P2, 0x0000000000000000
2026-07-10T06:42:36,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.88, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:37,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 104.08, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:37,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.03, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:38,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.69, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:38,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.15, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:39,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 61, 95.24, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:39,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.94, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:40,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 60, 95.13, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:40,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.92, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:41,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 3381, 10240, 60, 94.83, 320.00, 1740, 9251, P2, 0x0000000000000000
2026-07-10T06:42:41,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.03, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:42,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 59, 3663, 10240, 66, 120.64, 320.00, 1965, 9251, P2, 0x0000000000000004
2026-07-10T06:42:42,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 17.87, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:43,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 63, 3663, 10240, 70, 258.78, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:42:43,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 18.33, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:44,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 65, 3663, 10240, 71, 260.87, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:42:44,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.10, 320.00, 210, 405, P8, 0x0000000000000001
2026-07-10T06:42:45,GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 65, 3663, 10240, 71, 260.86, 320.00, 1950, 9251, P2, 0x0000000000000004
2026-07-10T06:42:45,GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 0, 4511, 10240, 42, 19.27, 320.00, 210, 405, P8, 0x0000000000000001
