timestamp,cpu_id,user_pct,system_pct,iowait_pct,idle_pct
2026-07-10T06:42:27.760338Z,cpu,12.0,0.0,0.0,88.0
2026-07-10T06:42:27.760829Z,cpu0,10.1,0.0,0.0,89.9
2026-07-10T06:42:27.761326Z,cpu1,16.3,0.0,0.0,83.7
2026-07-10T06:42:27.761744Z,cpu2,16.8,0.0,0.0,83.2
2026-07-10T06:42:27.762131Z,cpu3,13.0,0.0,0.0,87.0
2026-07-10T06:42:27.762512Z,cpu4,11.2,0.0,0.0,88.8
2026-07-10T06:42:27.762872Z,cpu5,13.9,0.0,0.0,86.1
2026-07-10T06:42:27.763290Z,cpu6,14.1,0.0,0.0,85.9
2026-07-10T06:42:27.763702Z,cpu7,9.1,0.0,0.0,90.9
2026-07-10T06:42:27.764034Z,cpu8,37.4,0.0,0.0,62.6
2026-07-10T06:42:27.764367Z,cpu9,20.2,0.0,0.0,79.8
2026-07-10T06:42:27.764684Z,cpu10,24.2,0.0,0.0,75.8
2026-07-10T06:42:27.764988Z,cpu11,21.2,0.0,0.0,78.8
2026-07-10T06:42:27.765321Z,cpu12,17.3,0.0,0.0,82.7
2026-07-10T06:42:27.765620Z,cpu13,5.1,0.0,0.0,94.9
2026-07-10T06:42:27.765912Z,cpu14,16.0,0.0,0.0,84.0
2026-07-10T06:42:27.766221Z,cpu15,12.0,0.0,0.0,88.0
2026-07-10T06:42:27.766480Z,cpu16,12.1,0.0,0.0,87.9
2026-07-10T06:42:27.766736Z,cpu17,8.1,0.0,0.0,91.9
2026-07-10T06:42:27.766988Z,cpu18,5.1,0.0,0.0,94.9
2026-07-10T06:42:27.767248Z,cpu19,5.1,0.0,0.0,94.9
2026-07-10T06:42:27.767503Z,cpu20,8.0,0.0,0.0,92.0
2026-07-10T06:42:27.767760Z,cpu21,6.1,0.0,0.0,93.9
2026-07-10T06:42:27.768039Z,cpu22,7.1,0.0,0.0,92.9
2026-07-10T06:42:27.768312Z,cpu23,7.0,0.0,0.0,93.0
2026-07-10T06:42:27.768575Z,cpu24,9.1,0.0,0.0,90.9
2026-07-10T06:42:27.768831Z,cpu25,6.2,0.0,0.0,93.8
2026-07-10T06:42:27.769097Z,cpu26,8.9,0.0,0.0,91.1
2026-07-10T06:42:27.769352Z,cpu27,8.1,0.0,0.0,91.9
2026-07-10T06:42:27.769605Z,cpu28,8.9,0.0,0.0,91.1
2026-07-10T06:42:27.769855Z,cpu29,6.0,0.0,0.0,94.0
2026-07-10T06:42:27.770105Z,cpu30,6.9,0.0,0.0,93.1
2026-07-10T06:42:27.770358Z,cpu31,7.1,0.0,0.0,92.9
2026-07-10T06:42:28.770863Z,cpu,10.7,0.0,0.0,89.3
2026-07-10T06:42:28.771591Z,cpu0,7.1,0.0,0.0,92.9
2026-07-10T06:42:28.772142Z,cpu1,15.7,0.0,0.0,84.3
2026-07-10T06:42:28.772710Z,cpu2,12.0,0.0,0.0,88.0
2026-07-10T06:42:28.773191Z,cpu3,5.9,0.0,0.0,94.1
2026-07-10T06:42:28.774053Z,cpu4,14.0,0.0,0.0,86.0
2026-07-10T06:42:28.774730Z,cpu5,8.0,0.0,0.0,92.0
2026-07-10T06:42:28.775165Z,cpu6,10.0,0.0,0.0,90.0
2026-07-10T06:42:28.775624Z,cpu7,2.0,0.0,0.0,98.0
2026-07-10T06:42:28.776083Z,cpu8,12.9,0.0,0.0,87.1
2026-07-10T06:42:28.776436Z,cpu9,33.3,0.0,0.0,66.7
2026-07-10T06:42:28.776778Z,cpu10,38.8,0.0,0.0,61.2
2026-07-10T06:42:28.777086Z,cpu11,53.5,0.0,0.0,46.5
2026-07-10T06:42:28.777393Z,cpu12,18.1,0.0,0.0,81.9
2026-07-10T06:42:28.777730Z,cpu13,2.0,0.0,0.0,98.0
2026-07-10T06:42:28.778031Z,cpu14,10.8,0.0,0.0,89.2
2026-07-10T06:42:28.778432Z,cpu15,7.0,0.0,0.0,93.0
2026-07-10T06:42:28.778785Z,cpu16,9.9,0.0,0.0,90.1
2026-07-10T06:42:28.779216Z,cpu17,7.9,0.0,0.0,92.1
2026-07-10T06:42:28.779675Z,cpu18,6.1,0.0,0.0,93.9
2026-07-10T06:42:28.780117Z,cpu19,5.0,0.0,0.0,95.0
2026-07-10T06:42:28.780584Z,cpu20,5.0,0.0,0.0,95.0
2026-07-10T06:42:28.781033Z,cpu21,4.0,0.0,0.0,96.0
2026-07-10T06:42:28.781420Z,cpu22,4.0,0.0,0.0,96.0
2026-07-10T06:42:28.781800Z,cpu23,16.7,0.0,0.0,83.3
2026-07-10T06:42:28.782162Z,cpu24,5.9,0.0,0.0,94.1
2026-07-10T06:42:28.782542Z,cpu25,3.0,0.0,0.0,97.0
2026-07-10T06:42:28.782954Z,cpu26,5.9,0.0,0.0,94.1
2026-07-10T06:42:28.783389Z,cpu27,4.0,0.0,0.0,96.0
2026-07-10T06:42:28.783795Z,cpu28,6.9,0.0,0.0,93.1
2026-07-10T06:42:28.784198Z,cpu29,3.0,0.0,0.0,97.0
2026-07-10T06:42:28.784612Z,cpu30,4.0,0.0,0.0,96.0
2026-07-10T06:42:28.785043Z,cpu31,4.9,0.0,0.0,95.1
2026-07-10T06:42:29.785735Z,cpu,15.1,0.0,0.0,84.9
2026-07-10T06:42:29.786473Z,cpu0,16.0,0.0,0.0,84.0
2026-07-10T06:42:29.786911Z,cpu1,22.8,0.0,0.0,77.2
2026-07-10T06:42:29.787334Z,cpu2,36.5,0.0,0.0,63.5
2026-07-10T06:42:29.787747Z,cpu3,3.0,0.0,0.0,97.0
2026-07-10T06:42:29.788174Z,cpu4,17.6,0.0,0.0,82.4
2026-07-10T06:42:29.788618Z,cpu5,7.0,0.0,0.0,93.0
2026-07-10T06:42:29.789029Z,cpu6,17.8,0.0,0.0,82.2
2026-07-10T06:42:29.789458Z,cpu7,17.5,0.0,0.0,82.5
2026-07-10T06:42:29.789824Z,cpu8,25.7,0.0,0.0,74.3
2026-07-10T06:42:29.790177Z,cpu9,32.0,0.0,0.0,68.0
2026-07-10T06:42:29.790529Z,cpu10,8.0,0.0,0.0,92.0
2026-07-10T06:42:29.790866Z,cpu11,94.1,0.0,0.0,5.9
2026-07-10T06:42:29.791217Z,cpu12,13.4,0.0,0.0,86.6
2026-07-10T06:42:29.791596Z,cpu13,15.7,0.0,0.0,84.3
2026-07-10T06:42:29.791957Z,cpu14,13.9,0.0,0.0,86.1
2026-07-10T06:42:29.792311Z,cpu15,20.8,0.0,0.0,79.2
2026-07-10T06:42:29.792674Z,cpu16,15.7,0.0,0.0,84.3
2026-07-10T06:42:29.793051Z,cpu17,11.9,0.0,0.0,88.1
2026-07-10T06:42:29.793429Z,cpu18,9.8,0.0,0.0,90.2
2026-07-10T06:42:29.793839Z,cpu19,7.0,0.0,0.0,93.0
2026-07-10T06:42:29.794196Z,cpu20,4.0,0.0,0.0,96.0
2026-07-10T06:42:29.794589Z,cpu21,5.9,0.0,0.0,94.1
2026-07-10T06:42:29.794944Z,cpu22,4.9,0.0,0.0,95.1
2026-07-10T06:42:29.795432Z,cpu23,3.0,0.0,0.0,97.0
2026-07-10T06:42:29.795845Z,cpu24,9.0,0.0,0.0,91.0
2026-07-10T06:42:29.796251Z,cpu25,4.0,0.0,0.0,96.0
2026-07-10T06:42:29.796591Z,cpu26,3.0,0.0,0.0,97.0
2026-07-10T06:42:29.796908Z,cpu27,6.8,0.0,0.0,93.2
2026-07-10T06:42:29.797217Z,cpu28,6.9,0.0,0.0,93.1
2026-07-10T06:42:29.797502Z,cpu29,4.0,0.0,0.0,96.0
2026-07-10T06:42:29.797802Z,cpu30,7.8,0.0,0.0,92.2
2026-07-10T06:42:29.798092Z,cpu31,13.9,0.0,0.0,86.1
2026-07-10T06:42:30.798655Z,cpu,11.4,0.0,0.0,88.6
2026-07-10T06:42:30.799378Z,cpu0,7.1,0.0,0.0,92.9
2026-07-10T06:42:30.799837Z,cpu1,14.0,0.0,0.0,86.0
2026-07-10T06:42:30.800286Z,cpu2,11.0,0.0,0.0,89.0
2026-07-10T06:42:30.800706Z,cpu3,6.9,0.0,0.0,93.1
2026-07-10T06:42:30.801211Z,cpu4,12.7,0.0,0.0,87.3
2026-07-10T06:42:30.801636Z,cpu5,7.0,0.0,0.0,93.0
