timestamp,gpu_index,gpu_uuid,utilization_pct,memory_used_mib,memory_total_mib,temperature_c,power_w,sm_clock_mhz,mem_clock_mhz,pstate
2026-07-10T02:20:50,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.72, 210, 405, P8
2026-07-10T02:20:50,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 70, 4693, 10240, 74, 268.11, 1935, 9251, P2
2026-07-10T02:20:51,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.71, 210, 405, P8
2026-07-10T02:20:51,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 61, 4693, 10240, 74, 266.03, 1950, 9251, P2
2026-07-10T02:20:52,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.86, 210, 405, P8
2026-07-10T02:20:52,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4693, 10240, 74, 264.45, 1950, 9251, P2
2026-07-10T02:20:53,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.66, 210, 405, P8
2026-07-10T02:20:53,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4693, 10240, 74, 266.41, 1950, 9251, P2
2026-07-10T02:20:54,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.69, 210, 405, P8
2026-07-10T02:20:54,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 63, 4693, 10240, 74, 268.45, 1950, 9251, P2
2026-07-10T02:20:55,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.83, 210, 405, P8
2026-07-10T02:20:55,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4693, 10240, 74, 264.37, 1950, 9251, P2
2026-07-10T02:20:56,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.70, 210, 405, P8
2026-07-10T02:20:56,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4693, 10240, 74, 268.14, 1935, 9251, P2
2026-07-10T02:20:57,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.83, 210, 405, P8
2026-07-10T02:20:57,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 65, 4693, 10240, 75, 271.48, 1950, 9251, P2
2026-07-10T02:20:58,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.10, 210, 405, P8
2026-07-10T02:20:58,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 66, 4693, 10240, 75, 270.61, 1935, 9251, P2
2026-07-10T02:20:59,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:20:59,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4693, 10240, 74, 263.85, 1935, 9251, P2
2026-07-10T02:21:00,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.84, 210, 405, P8
2026-07-10T02:21:00,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4693, 10240, 74, 270.48, 1935, 9251, P2
2026-07-10T02:21:01,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.95, 210, 405, P8
2026-07-10T02:21:01,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4693, 10240, 74, 272.44, 1935, 9251, P2
2026-07-10T02:21:02,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.80, 210, 405, P8
2026-07-10T02:21:02,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4693, 10240, 74, 274.29, 1950, 9251, P2
2026-07-10T02:21:03,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.85, 210, 405, P8
2026-07-10T02:21:03,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 61, 4693, 10240, 74, 275.12, 1950, 9251, P2
2026-07-10T02:21:04,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:21:04,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4693, 10240, 75, 270.15, 1950, 9251, P2
2026-07-10T02:21:05,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.77, 210, 405, P8
2026-07-10T02:21:05,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 56, 4693, 10240, 75, 272.96, 1950, 9251, P2
2026-07-10T02:21:06,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.72, 210, 405, P8
2026-07-10T02:21:06,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 70, 4693, 10240, 74, 274.56, 1935, 9251, P2
2026-07-10T02:21:07,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.68, 210, 405, P8
2026-07-10T02:21:07,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4693, 10240, 75, 273.19, 1950, 9251, P2
2026-07-10T02:21:09,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.77, 210, 405, P8
2026-07-10T02:21:09,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4693, 10240, 75, 273.98, 1935, 9251, P2
2026-07-10T02:21:10,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.62, 210, 405, P8
2026-07-10T02:21:10,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 68, 4693, 10240, 75, 272.36, 1935, 9251, P2
2026-07-10T02:21:11,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.64, 210, 405, P8
2026-07-10T02:21:11,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4693, 10240, 75, 273.89, 1935, 9251, P2
2026-07-10T02:21:12,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:21:12,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 71, 4693, 10240, 75, 274.34, 1950, 9251, P2
2026-07-10T02:21:13,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.79, 210, 405, P8
2026-07-10T02:21:13,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 34, 4499, 10240, 75, 269.28, 1950, 9251, P2
2026-07-10T02:21:14,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.61, 210, 405, P8
2026-07-10T02:21:14,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 73, 224.93, 1950, 9251, P2
2026-07-10T02:21:15,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.86, 210, 405, P8
2026-07-10T02:21:15,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 74, 261.76, 1935, 9251, P2
2026-07-10T02:21:16,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:21:16,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 74, 259.45, 1950, 9251, P2
2026-07-10T02:21:17,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:21:17,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4695, 10240, 74, 262.68, 1950, 9251, P2
2026-07-10T02:21:18,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.04, 210, 405, P8
2026-07-10T02:21:18,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4695, 10240, 73, 256.06, 1935, 9251, P2
2026-07-10T02:21:19,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.85, 210, 405, P8
2026-07-10T02:21:19,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 73, 259.65, 1935, 9251, P2
2026-07-10T02:21:20,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.86, 210, 405, P8
2026-07-10T02:21:20,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 74, 262.82, 1950, 9251, P2
2026-07-10T02:21:21,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.02, 210, 405, P8
2026-07-10T02:21:21,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 74, 257.78, 1950, 9251, P2
2026-07-10T02:21:22,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.86, 210, 405, P8
2026-07-10T02:21:22,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 74, 262.03, 1935, 9251, P2
2026-07-10T02:21:23,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.76, 210, 405, P8
2026-07-10T02:21:23,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 74, 260.29, 1950, 9251, P2
2026-07-10T02:21:24,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:21:24,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 74, 264.53, 1950, 9251, P2
2026-07-10T02:21:25,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.81, 210, 405, P8
2026-07-10T02:21:25,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4695, 10240, 73, 259.94, 1950, 9251, P2
2026-07-10T02:21:26,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:21:26,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4695, 10240, 74, 265.09, 1950, 9251, P2
2026-07-10T02:21:27,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.70, 210, 405, P8
2026-07-10T02:21:27,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4695, 10240, 74, 262.09, 1950, 9251, P2
2026-07-10T02:21:29,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.74, 210, 405, P8
2026-07-10T02:21:29,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 74, 263.29, 1950, 9251, P2
2026-07-10T02:21:30,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.96, 210, 405, P8
2026-07-10T02:21:30,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 64, 4695, 10240, 75, 268.22, 1950, 9251, P2
2026-07-10T02:21:31,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.78, 210, 405, P8
2026-07-10T02:21:31,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 75, 266.07, 1935, 9251, P2
2026-07-10T02:21:32,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.78, 210, 405, P8
2026-07-10T02:21:32,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 56, 4695, 10240, 74, 265.12, 1950, 9251, P2
2026-07-10T02:21:33,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.96, 210, 405, P8
2026-07-10T02:21:33,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 74, 265.15, 1950, 9251, P2
2026-07-10T02:21:34,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:21:34,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 60, 4695, 10240, 74, 269.66, 1950, 9251, P2
2026-07-10T02:21:35,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:21:35,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 75, 267.98, 1935, 9251, P2
2026-07-10T02:21:36,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.94, 210, 405, P8
2026-07-10T02:21:36,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 74, 263.05, 1935, 9251, P2
2026-07-10T02:21:37,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.73, 210, 405, P8
2026-07-10T02:21:37,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4695, 10240, 74, 265.47, 1950, 9251, P2
2026-07-10T02:21:38,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.75, 210, 405, P8
2026-07-10T02:21:38,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4695, 10240, 73, 268.03, 1950, 9251, P2
2026-07-10T02:21:39,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:21:39,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 56, 4695, 10240, 74, 269.10, 1935, 9251, P2
2026-07-10T02:21:40,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.78, 210, 405, P8
2026-07-10T02:21:40,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 39, 4695, 10240, 70, 228.43, 1950, 9251, P2
2026-07-10T02:21:41,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.64, 210, 405, P8
2026-07-10T02:21:41,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 73, 254.67, 1950, 9251, P2
2026-07-10T02:21:42,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.92, 210, 405, P8
2026-07-10T02:21:42,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 74, 260.67, 1950, 9251, P2
2026-07-10T02:21:43,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.00, 210, 405, P8
2026-07-10T02:21:43,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 73, 257.20, 1950, 9251, P2
2026-07-10T02:21:44,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:21:44,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 75, 260.77, 1950, 9251, P2
2026-07-10T02:21:45,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.82, 210, 405, P8
2026-07-10T02:21:45,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 74, 259.27, 1935, 9251, P2
2026-07-10T02:21:46,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:21:46,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 47, 4695, 10240, 73, 258.14, 1950, 9251, P2
2026-07-10T02:21:47,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.75, 210, 405, P8
2026-07-10T02:21:47,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 73, 258.44, 1935, 9251, P2
2026-07-10T02:21:48,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.74, 210, 405, P8
2026-07-10T02:21:48,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 49, 4695, 10240, 73, 257.98, 1950, 9251, P2
2026-07-10T02:21:50,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.92, 210, 405, P8
2026-07-10T02:21:50,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 75, 262.93, 1935, 9251, P2
2026-07-10T02:21:51,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.84, 210, 405, P8
2026-07-10T02:21:51,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 74, 264.92, 1950, 9251, P2
2026-07-10T02:21:52,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.96, 210, 405, P8
2026-07-10T02:21:52,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4695, 10240, 74, 265.59, 1935, 9251, P2
2026-07-10T02:21:53,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:21:53,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 63, 4695, 10240, 74, 266.16, 1950, 9251, P2
2026-07-10T02:21:54,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.90, 210, 405, P8
2026-07-10T02:21:54,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4695, 10240, 73, 263.57, 1920, 9251, P2
2026-07-10T02:21:55,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.94, 210, 405, P8
2026-07-10T02:21:55,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 60, 4695, 10240, 74, 265.61, 1950, 9251, P2
2026-07-10T02:21:56,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.11, 210, 405, P8
2026-07-10T02:21:56,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4695, 10240, 74, 263.17, 1935, 9251, P2
2026-07-10T02:21:57,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.86, 210, 405, P8
2026-07-10T02:21:57,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 56, 4695, 10240, 74, 266.11, 1935, 9251, P2
2026-07-10T02:21:58,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:21:58,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 63, 4695, 10240, 74, 268.10, 1935, 9251, P2
2026-07-10T02:21:59,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.03, 210, 405, P8
2026-07-10T02:21:59,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 57, 4695, 10240, 74, 266.98, 1935, 9251, P2
2026-07-10T02:22:00,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.85, 210, 405, P8
2026-07-10T02:22:00,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 75, 268.98, 1935, 9251, P2
2026-07-10T02:22:01,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.97, 210, 405, P8
2026-07-10T02:22:01,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 62, 4695, 10240, 74, 267.20, 1935, 9251, P2
2026-07-10T02:22:02,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.96, 210, 405, P8
2026-07-10T02:22:02,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4695, 10240, 74, 267.84, 1935, 9251, P2
2026-07-10T02:22:03,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.82, 210, 405, P8
2026-07-10T02:22:03,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 19, 4501, 10240, 69, 253.03, 1950, 9251, P2
2026-07-10T02:22:04,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.67, 210, 405, P8
2026-07-10T02:22:04,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 73, 233.31, 1950, 9251, P2
2026-07-10T02:22:05,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.92, 210, 405, P8
2026-07-10T02:22:05,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 74, 262.45, 1935, 9251, P2
2026-07-10T02:22:06,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.95, 210, 405, P8
2026-07-10T02:22:06,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 50, 4695, 10240, 74, 259.48, 1950, 9251, P2
2026-07-10T02:22:07,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.00, 210, 405, P8
2026-07-10T02:22:07,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 52, 4695, 10240, 73, 256.95, 1950, 9251, P2
2026-07-10T02:22:09,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.74, 210, 405, P8
2026-07-10T02:22:09,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4695, 10240, 74, 257.74, 1950, 9251, P2
2026-07-10T02:22:10,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.71, 210, 405, P8
2026-07-10T02:22:10,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 74, 262.79, 1950, 9251, P2
2026-07-10T02:22:11,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:22:11,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 74, 263.84, 1920, 9251, P2
2026-07-10T02:22:12,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.69, 210, 405, P8
2026-07-10T02:22:12,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 61, 4695, 10240, 74, 263.30, 1950, 9251, P2
2026-07-10T02:22:13,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.66, 210, 405, P8
2026-07-10T02:22:13,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 74, 262.31, 1935, 9251, P2
2026-07-10T02:22:14,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.88, 210, 405, P8
2026-07-10T02:22:14,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4695, 10240, 74, 266.17, 1935, 9251, P2
2026-07-10T02:22:15,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.75, 210, 405, P8
2026-07-10T02:22:15,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 59, 4695, 10240, 74, 263.05, 1935, 9251, P2
2026-07-10T02:22:16,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.74, 210, 405, P8
2026-07-10T02:22:16,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 74, 264.46, 1950, 9251, P2
2026-07-10T02:22:17,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.88, 210, 405, P8
2026-07-10T02:22:17,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 51, 4695, 10240, 74, 267.32, 1920, 9251, P2
2026-07-10T02:22:18,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.75, 210, 405, P8
2026-07-10T02:22:18,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 58, 4695, 10240, 74, 264.48, 1950, 9251, P2
2026-07-10T02:22:19,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.80, 210, 405, P8
2026-07-10T02:22:19,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 55, 4695, 10240, 74, 267.23, 1935, 9251, P2
2026-07-10T02:22:20,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 7.01, 210, 405, P8
2026-07-10T02:22:20,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 57, 4695, 10240, 74, 266.93, 1920, 9251, P2
2026-07-10T02:22:21,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.89, 210, 405, P8
2026-07-10T02:22:21,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 57, 4695, 10240, 74, 266.71, 1950, 9251, P2
2026-07-10T02:22:22,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.87, 210, 405, P8
2026-07-10T02:22:22,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 75, 266.65, 1950, 9251, P2
2026-07-10T02:22:23,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.93, 210, 405, P8
2026-07-10T02:22:23,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 53, 4695, 10240, 75, 267.17, 1935, 9251, P2
2026-07-10T02:22:24,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.71, 210, 405, P8
2026-07-10T02:22:24,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 56, 4695, 10240, 74, 266.73, 1950, 9251, P2
2026-07-10T02:22:25,0, GPU-fcd97b9d-0c2b-3db7-6002-81a1e2c785ea, 0, 0, 10240, 37, 6.71, 210, 405, P8
2026-07-10T02:22:25,1, GPU-65b9a886-d157-27fa-09d1-8894bc5cc135, 54, 4695, 10240, 75, 262.19, 1935, 9251, P2
